model,dataset,pooling,package,method,condition,parameter,est,se,ci_0.025,ci_0.1,ci_0.9,ci_0.975
koen2011_orig.eqn,Koen_2011.csv,no,MPTinR,asymptotic,Koen_2011,q_6,0.35572058005804985,0.05784227726732969,0.026041657146425517,0.06416666636592112,0.6921972991243959,0.8287476806108942
koen2011_orig.eqn,Koen_2011.csv,no,MPTinR,asymptotic,Koen_2011,r_1,0.5955516835051589,0.07014279883795116,0.08506810912422835,0.21529963337429256,1,1
koen2011_orig.eqn,Koen_2011.csv,no,MPTinR,asymptotic,Koen_2011,r_2,0.7211319181598568,0.06390107746314484,0,0.34803015612325344,1,1
koen2011_orig.eqn,Koen_2011.csv,no,MPTinR,asymptotic,Koen_2011,r_6,0.8250527822673528,0.04062736113160427,0.40765443757063335,0.6322352462063228,0.9931707377247465,1
koen2011_orig.eqn,Koen_2011.csv,complete,MPTinR,asymptotic,Koen_2011,Dn,0.34961440006495137,0.019244229787289773,0.31189640277165054,0.3249519272533501,0.37427687287655265,0.3873323973582522
koen2011_orig.eqn,Koen_2011.csv,complete,MPTinR,asymptotic,Koen_2011,Do,0.5499665426464556,0.013947219235299606,0.5226304952607841,0.5320924620004637,0.5678406232924476,0.5773025900321271
koen2011_orig.eqn,Koen_2011.csv,complete,MPTinR,asymptotic,Koen_2011,g,0.5155915711645854,0.014003804984894992,0.48814461774766876,0.49764497296261195,0.5335381693665588,0.543038524581502
koen2011_orig.eqn,Koen_2011.csv,complete,MPTinR,asymptotic,Koen_2011,q_1,0.2645259938837899,0.012195903221369125,0.24062246281097038,0.24889631501721385,0.28015567275036596,0.2884295249566094
koen2011_orig.eqn,Koen_2011.csv,complete,MPTinR,asymptotic,Koen_2011,q_2,0.4825396825396742,0.010641448448674398,0.4616828268369328,0.4689021176206134,0.49617724745873504,0.5033965382424157
koen2011_orig.eqn,Koen_2011.csv,complete,MPTinR,asymptotic,Koen_2011,q_6,0.38220675944333826,0.010833200214078496,0.3609740771864328,0.36832345474912787,0.39609006413754866,0.4034394417002437
koen2011_orig.eqn,Koen_2011.csv,complete,MPTinR,asymptotic,Koen_2011,r_1,0.4762212865209292,0.019952867582462876,0.4371143846710052,0.4506506578335198,0.5017919152083387,0.5153281883708533
koen2011_orig.eqn,Koen_2011.csv,complete,MPTinR,asymptotic,Koen_2011,r_2,0.7837608132013826,0.02902609685477695,0.7268707087542484,0.746562373335494,0.8209592530672711,0.8406509176485167
koen2011_orig.eqn,Koen_2011.csv,complete,MPTinR,asymptotic,Koen_2011,r_6,0.8627468655927923,0.012501848605296817,0.8382436925862383,0.8467251019404727,0.878768629245112,0.8872500385993464
koen2011_orig.eqn,Koen_2011.csv,no,TreeBUGS,simple,Koen_2011,Dn,0.31208350410467883,0.02412134934439049,0.26283365891999433,0.2806254741937243,0.3426884644678253,0.3568413380954325
koen2011_orig.eqn,Koen_2011.csv,no,TreeBUGS,simple,Koen_2011,Do,0.5861320939095611,0.015156566275320287,0.5547267693766477,0.566411033336597,0.605118628170008,0.6141630053207106
koen2011_orig.eqn,Koen_2011.csv,no,TreeBUGS,simple,Koen_2011,g,0.4828484376908216,0.016248789232245823,0.4517142946304199,0.462077413968108,0.5040991537083107,0.5149852346300471
koen2011_orig.eqn,Koen_2011.csv,no,TreeBUGS,simple,Koen_2011,q_1,0.2643544402209676,0.012296709142862319,0.2412132249593403,0.24882960585115116,0.2801307159960442,0.2896938785816754
koen2011_orig.eqn,Koen_2011.csv,no,TreeBUGS,simple,Koen_2011,q_2,0.5237826464909293,0.01115055003631849,0.5020060419168775,0.5095612932455272,0.5379454656373599,0.5456302158638708
koen2011_orig.eqn,Koen_2011.csv,no,TreeBUGS,simple,Koen_2011,q_6,0.3620395848505296,0.00970614394636233,0.34318097902449235,0.34948941542224854,0.37457208135310677,0.38092150889185794
koen2011_orig.eqn,Koen_2011.csv,no,TreeBUGS,simple,Koen_2011,r_1,0.5066701672864735,0.03581657880699468,0.4365344806802547,0.4609123021446234,0.5523352791209835,0.5763936204173018
koen2011_orig.eqn,Koen_2011.csv,no,TreeBUGS,simple,Koen_2011,r_2,0.7333878670079655,0.03394866523236741,0.6631816773517362,0.6885277278472064,0.7761300476899521,0.7953283936444164
koen2011_orig.eqn,Koen_2011.csv,no,TreeBUGS,simple,Koen_2011,r_6,0.8132831880058359,0.01362157986291724,0.7875314065941008,0.7964481462827024,0.8306228401480842,0.8402101743760646
koen2011_orig.eqn,Koen_2011.csv,complete,TreeBUGS,simple,Koen_2011,Dn,0.34961345691217244,0.01934595651698678,0.31264402702447125,0.32497319219834775,0.3745472757510741,0.3885246304760993
koen2011_orig.eqn,Koen_2011.csv,complete,TreeBUGS,simple,Koen_2011,Do,0.5488566428407281,0.014250473864860518,0.5196257028363804,0.5303720968480836,0.5666066651037167,0.575478363738303
